Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
94	18	0	1.32887155	61.2637014	61.1248909	60.7163276	61.3073621	0.517405552	3.98812501	0	100	0	0	3
95	18	0	1.34300848	61.1700142	61.1374933	60.8483678	61.3073621	0.458994244	3.98812501	0	100	0	0	3
96	18	0	1.35714541	61.2863027	61.1496582	60.8835929	61.3073621	0.423769226	3.98812501	0	100	0	0	3
97	19	0	1.37128234	61.3418525	61.1623876	60.9049051	61.3418525	0.436947353	3.98812501	0	100	0	0	3
98	19	0	1.38541928	61.3937151	61.1757847	60.9049051	61.3937151	0.476615306	3.98812501	0	100	0	0	3
99	19	0	1.39955621	61.2961757	61.1866533	60.9777956	61.3937151	0.415919431	3.98812501	0	100	0	0	3
100	19	0	1.41369314	61.4762069	61.2004981	61.0019239	61.4762069	0.452065613	3.98812501	0	100	0	0	3
101	20	0	1.42783007	61.4125233	61.2108859	61.0019239	61.4762069	0.437153771	3.98812501	0	100	0	0	3
102	20	0	1.441967	61.5243393	61.2238014	61.0019239	61.5243393	0.420253015	3.98812501	0	100	0	0	3
103	20	0	1.45610393	61.3172179	61.2295737	61.0019239	61.5243393	0.406117799	3.98812501	0	100	0	0	3
104	20	0	1.47024086	61.4320634	61.2410161	61.0019239	61.5243393	0.392630177	3.98812501	0	100	0	0	3
105	20	0	1.4843778	61.2251377	61.2418775	61.0019239	61.5243393	0.37366049	3.98812501	0	100	0	0	3
106	20	0	1.49851473	61.4020169	61.2483647	61.0019239	61.5243393	0.353560938	3.98812501	0	100	0	0	3
107	21	0	1.51265166	61.207859	61.2465228	61.0019239	61.5243393	0.332700216	3.98812501	0	100	0	0	3
108	21	0	1.52678859	61.4555851	61.2511735	61.0019239	61.5243393	0.313301135	3.98812501	0	100	0	0	3
109	21	0	1.54092552	61.2281742	61.2501013	61.0019239	61.5243393	0.302647295	3.98812501	0	100	0	0	3
110	21	0	1.55506245	61.2785921	61.252442	61.0019239	61.5243393	0.281989941	3.98812501	0	100	0	0	3
111	21	0	1.56919938	61.0475725	61.2466007	61.0019239	61.5243393	0.27071419	3.98812501	0	100	0	0	3
112	22	0	1.58333631	61.3542364	61.2503858	61.0019239	61.5243393	0.253261979	3.98812501	0	100	0	0	3
113	22	0	1.59747325	61.156683	61.2494088	61.0019239	61.5243393	0.248308288	3.98812501	0	100	0	0	3
114	22	0	1.61161018	61.2707465	61.2536487	61.0019239	61.5243393	0.238256353	3.98812501	0	100	0	0	3
115	22	0	1.62574711	61.120845	61.2547233	61.0019239	61.5243393	0.238040144	3.98812501	0	100	0	0	3
116	22	0	1.63988404	61.3661408	61.2638635	61.0019239	61.5243393	0.238766463	3.98812501	0	100	0	0	3
117	22	0	1.65402097	61.1833181	61.2656773	61.0019239	61.5243393	0.240580303	3.98812501	0	100	0	0	3
118	23	0	1.6681579	61.4546524	61.2782531	61.0475725	61.5243393	0.24561958	3.98812501	0	100	0	0	3
119	23	0	1.68229483	61.2524338	61.2829407	61.0475725	61.5243393	0.250307151	3.98812501	0	100	0	0	3
120	23	0	1.69643177	61.5135401	61.2930049	61.0475725	61.5243393	0.255463202	3.98812501	0	100	0	0	3
121	23	0	1.7105687	61.3471185	61.2981055	61.0475725	61.5243393	0.258375918	3.98812501	0	100	0	0	3
122	23	0	1.72470563	61.4404498	61.3054854	61.0475725	61.5243393	0.259861342	3.98812501	0	100	0	0	3
123	24	0	1.73884256	61.1945686	61.3054447	61.0475725	61.5243393	0.251762545	3.98812501	0	100	0	0	3
124	24	0	1.75297949	61.4479197	61.3097349	61.0475725	61.5243393	0.243410944	3.98812501	0	100	0	0	3
125	24	0	1.76711642	61.3191254	61.3100617	61.0475725	61.5243393	0.233817397	3.98812501	0	100	0	0	3
126	24	0	1.78125335	61.4505285	61.3141763	61.0475725	61.5243393	0.22462398	3.98812501	0	100	0	0	3
127	24	0	1.79539029	61.2730231	61.3152502	61.0475725	61.5243393	0.2159823	3.98812501	0	100	0	0	3
128	24	0	1.80952722	61.4583251	61.3218979	61.0475725	61.5243393	0.209518716	3.98812501	0	100	0	0	3
129	25	0	1.82366415	61.3467869	61.3252637	61.0475725	61.5243393	0.200372732	3.98812501	0	100	0	0	3
