Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
94	18	0	1.32887155	101324.88	101324.883	101324.877	101324.89	0.0131525782	0.0104492295	0	0	0	0	3
95	18	0	1.34300848	101324.882	101324.883	101324.877	101324.89	0.00923148368	0.0104492295	0	0	0	0	3
96	18	0	1.35714541	101324.882	101324.883	101324.877	101324.89	0.00911880529	0.0104492295	0	0	0	0	3
97	19	0	1.37128234	101324.878	101324.883	101324.877	101324.89	0.00911880529	0.0104492295	0	0	0	0	3
98	19	0	1.38541928	101324.88	101324.883	101324.877	101324.89	0.00911880529	0.0104492295	0	0	0	0	3
99	19	0	1.39955621	101324.882	101324.883	101324.877	101324.89	0.00911880529	0.0104492295	0	0	0	0	3
100	19	0	1.41369314	101324.884	101324.883	101324.877	101324.89	0.00911880529	0.0104492295	0	0	0	0	3
101	20	0	1.42783007	101324.882	101324.883	101324.877	101324.89	0.00887612325	0.0104492295	0	0	0	0	3
102	20	0	1.441967	101324.882	101324.883	101324.877	101324.89	0.00856612306	0.0104492295	0	0	0	0	3
103	20	0	1.45610393	101324.879	101324.883	101324.877	101324.89	0.0082992242	0.0104492295	0	0	0	0	3
104	20	0	1.47024086	101324.88	101324.883	101324.877	101324.89	0.00765235223	0.0104492295	0	0	0	0	3
105	20	0	1.4843778	101324.878	101324.882	101324.877	101324.89	0.00678406087	0.0104492295	0	0	0	0	3
106	20	0	1.49851473	101324.879	101324.882	101324.877	101324.89	0.00592289114	0.0104492295	0	0	0	0	3
107	21	0	1.51265166	101324.878	101324.882	101324.877	101324.89	0.00516245863	0.0104492295	0	0	0	0	3
108	21	0	1.52678859	101324.88	101324.882	101324.877	101324.89	0.00432398466	0.0104492295	0	0	0	0	3
109	21	0	1.54092552	101324.877	101324.881	101324.877	101324.89	0.00373346251	0.0104492295	0	0	0	0	3
110	21	0	1.55506245	101324.874	101324.881	101324.874	101324.888	0.00308436282	0.0104492295	0	0	0	0	3
111	21	0	1.56919938	101324.873	101324.88	101324.873	101324.888	0.00307298527	0.0104492295	0	0	0	0	3
112	22	0	1.58333631	101324.875	101324.88	101324.873	101324.888	0.00342462995	0.0104492295	0	0	0	0	3
113	22	0	1.59747325	101324.875	101324.88	101324.873	101324.886	0.00377408284	0.0104492295	0	0	0	0	3
114	22	0	1.61161018	101324.878	101324.879	101324.873	101324.885	0.00400223897	0.0104492295	0	0	0	0	3
115	22	0	1.62574711	101324.876	101324.879	101324.873	101324.885	0.0042368635	0.0104492295	0	0	0	0	3
116	22	0	1.63988404	101324.88	101324.879	101324.873	101324.884	0.00437923601	0.0104492295	0	0	0	0	3
117	22	0	1.65402097	101324.877	101324.879	101324.873	101324.884	0.0044993289	0.0104492295	0	0	0	0	3
118	23	0	1.6681579	101324.877	101324.879	101324.873	101324.884	0.00460826818	0.0104492295	0	0	0	0	3
119	23	0	1.68229483	101324.877	101324.879	101324.873	101324.884	0.00465759353	0.0104492295	0	0	0	0	3
120	23	0	1.69643177	101324.878	101324.879	101324.873	101324.884	0.00465759353	0.0104492295	0	0	0	0	3
121	23	0	1.7105687	101324.879	101324.879	101324.873	101324.884	0.00465759353	0.0104492295	0	0	0	0	3
122	23	0	1.72470563	101324.878	101324.879	101324.873	101324.884	0.00465759353	0.0104492295	0	0	0	0	3
123	24	0	1.73884256	101324.878	101324.879	101324.873	101324.884	0.00465759353	0.0104492295	0	0	0	0	3
124	24	0	1.75297949	101324.88	101324.879	101324.873	101324.884	0.00465759353	0.0104492295	0	0	0	0	3
125	24	0	1.76711642	101324.879	101324.879	101324.873	101324.884	0.00465759353	0.0104492295	0	0	0	0	3
126	24	0	1.78125335	101324.88	101324.879	101324.873	101324.884	0.00465759353	0.0104492295	0	0	0	0	3
127	24	0	1.79539029	101324.878	101324.879	101324.873	101324.884	0.00465759353	0.0104492295	0	0	0	0	3
128	24	0	1.80952722	101324.879	101324.879	101324.873	101324.884	0.00465759353	0.0104492295	0	0	0	0	3
129	25	0	1.82366415	101324.877	101324.879	101324.873	101324.884	0.00465759353	0.0104492295	0	0	0	0	3
