Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
109	21	0	1.54092552	54.6675487	54.7799017	54.5977743	54.9333938	0.335619489	0.929130922	0	100	0	0	3
110	21	0	1.55506245	54.6985347	54.7763727	54.5977743	54.9333938	0.335619489	0.929130922	0	100	0	0	3
111	21	0	1.56919938	54.6798092	54.774514	54.5977743	54.9333938	0.335619489	0.929130922	0	100	0	0	3
112	22	0	1.58333631	54.6542289	54.7711971	54.5977743	54.9333938	0.335619489	0.929130922	0	100	0	0	3
113	22	0	1.59747325	54.6978478	54.7687824	54.5977743	54.9333938	0.335619489	0.929130922	0	100	0	0	3
114	22	0	1.61161018	54.6751694	54.7631154	54.5977743	54.9333938	0.335619489	0.929130922	0	100	0	0	3
115	22	0	1.62574711	54.6816791	54.7597541	54.5977743	54.9333938	0.335619489	0.929130922	0	100	0	0	3
116	22	0	1.63988404	54.7276806	54.7572527	54.5977743	54.9333938	0.335619489	0.929130922	0	100	0	0	3
117	22	0	1.65402097	54.8128903	54.7581342	54.5977743	54.9333938	0.326515647	0.929130922	0	100	0	0	3
118	23	0	1.6681579	54.7543872	54.7572378	54.5977743	54.9333938	0.307581256	0.929130922	0	100	0	0	3
119	23	0	1.68229483	54.7692745	54.754803	54.5977743	54.9333938	0.290517775	0.929130922	0	100	0	0	3
120	23	0	1.69643177	54.7858088	54.7536265	54.5977743	54.9333938	0.272320987	0.929130922	0	100	0	0	3
121	23	0	1.7105687	54.8837969	54.7547505	54.5977743	54.9333938	0.253553371	0.929130922	0	100	0	0	3
122	23	0	1.72470563	54.8094588	54.7525598	54.5977743	54.9333938	0.234376449	0.929130922	0	100	0	0	3
123	24	0	1.73884256	54.7100523	54.7481745	54.5977743	54.9333938	0.216433198	0.929130922	0	100	0	0	3
124	24	0	1.75297949	54.7221531	54.7447076	54.5977743	54.9333938	0.194058923	0.929130922	0	100	0	0	3
125	24	0	1.76711642	54.7702799	54.7403359	54.5977743	54.9333938	0.171009146	0.929130922	0	100	0	0	3
126	24	0	1.78125335	54.770335	54.7358065	54.5977743	54.8837969	0.151301439	0.929130922	0	100	0	0	3
127	24	0	1.79539029	54.6947394	54.7326552	54.5977743	54.8837969	0.132656003	0.929130922	0	100	0	0	3
128	24	0	1.80952722	54.6508316	54.7279288	54.5977743	54.8837969	0.115479436	0.929130922	0	100	0	0	3
129	25	0	1.82366415	54.6380693	54.7226234	54.5977743	54.8837969	0.0963023791	0.929130922	0	100	0	0	3
